filename,label
capital/capital/B/CAP_B_54.png,CAP_B_54
capital/capital/B/CAP_B_55.png,CAP_B_55
capital/capital/B/CAP_B_56.png,CAP_B_56
capital/capital/B/CAP_B_57.png,CAP_B_57
capital/capital/B/CAP_B_58.png,CAP_B_58
capital/capital/B/CAP_B_59.png,CAP_B_59
capital/capital/B/CAP_B_6.png,CAP_B_6
capital/capital/B/CAP_B_60.png,CAP_B_60
capital/capital/B/CAP_B_61.png,CAP_B_61
capital/capital/B/CAP_B_62.png,CAP_B_62
capital/capital/B/CAP_B_63.png,CAP_B_63
capital/capital/B/CAP_B_64.png,CAP_B_64
capital/capital/B/CAP_B_65.png,CAP_B_65
capital/capital/B/CAP_B_66.png,CAP_B_66
capital/capital/B/CAP_B_67.png,CAP_B_67
capital/capital/B/CAP_B_68.png,CAP_B_68
capital/capital/B/CAP_B_69.png,CAP_B_69
capital/capital/B/CAP_B_7.png,CAP_B_7
capital/capital/B/CAP_B_70.png,CAP_B_70
capital/capital/B/CAP_B_71.png,CAP_B_71
capital/capital/B/CAP_B_72.png,CAP_B_72
capital/capital/B/CAP_B_73.png,CAP_B_73
capital/capital/B/CAP_B_74.png,CAP_B_74
capital/capital/B/CAP_B_75.png,CAP_B_75
capital/capital/B/CAP_B_76.png,CAP_B_76
capital/capital/B/CAP_B_77.png,CAP_B_77
capital/capital/B/CAP_B_78.png,CAP_B_78
capital/capital/B/CAP_B_79.png,CAP_B_79
capital/capital/B/CAP_B_8.png,CAP_B_8
capital/capital/B/CAP_B_80.png,CAP_B_80
capital/capital/B/CAP_B_81.png,CAP_B_81
capital/capital/B/CAP_B_82.png,CAP_B_82
capital/capital/B/CAP_B_83.png,CAP_B_83
capital/capital/B/CAP_B_84.png,CAP_B_84
capital/capital/B/CAP_B_85.png,CAP_B_85
capital/capital/B/CAP_B_86.png,CAP_B_86
capital/capital/B/CAP_B_87.png,CAP_B_87
capital/capital/B/CAP_B_88.png,CAP_B_88
capital/capital/B/CAP_B_89.png,CAP_B_89
capital/capital/B/CAP_B_9.png,CAP_B_9
capital/capital/B/CAP_B_90.png,CAP_B_90
capital/capital/B/CAP_B_91.png,CAP_B_91
capital/capital/B/CAP_B_92.png,CAP_B_92
capital/capital/B/CAP_B_93.png,CAP_B_93
capital/capital/B/CAP_B_94.png,CAP_B_94
capital/capital/B/CAP_B_95.png,CAP_B_95
capital/capital/B/CAP_B_96.png,CAP_B_96
capital/capital/B/CAP_B_97.png,CAP_B_97
capital/capital/B/CAP_B_98.png,CAP_B_98
capital/capital/B/CAP_B_99.png,CAP_B_99
capital/capital/C/CAP_C_0.png,CAP_C_0
capital/capital/C/CAP_C_1.png,CAP_C_1
capital/capital/C/CAP_C_10.png,CAP_C_10
capital/capital/C/CAP_C_11.png,CAP_C_11
capital/capital/C/CAP_C_12.png,CAP_C_12
capital/capital/C/CAP_C_13.png,CAP_C_13
capital/capital/C/CAP_C_14.png,CAP_C_14
capital/capital/C/CAP_C_15.png,CAP_C_15
capital/capital/C/CAP_C_16.png,CAP_C_16
capital/capital/C/CAP_C_17.png,CAP_C_17
capital/capital/C/CAP_C_18.png,CAP_C_18
capital/capital/C/CAP_C_19.png,CAP_C_19
capital/capital/C/CAP_C_2.png,CAP_C_2
capital/capital/C/CAP_C_20.png,CAP_C_20
capital/capital/C/CAP_C_21.png,CAP_C_21
capital/capital/C/CAP_C_22.png,CAP_C_22
capital/capital/C/CAP_C_23.png,CAP_C_23
capital/capital/C/CAP_C_24.png,CAP_C_24
capital/capital/C/CAP_C_25.png,CAP_C_25
capital/capital/C/CAP_C_26.png,CAP_C_26
capital/capital/C/CAP_C_27.png,CAP_C_27
capital/capital/C/CAP_C_28.png,CAP_C_28
capital/capital/C/CAP_C_29.png,CAP_C_29
capital/capital/C/CAP_C_3.png,CAP_C_3
capital/capital/C/CAP_C_30.png,CAP_C_30
capital/capital/C/CAP_C_31.png,CAP_C_31
capital/capital/C/CAP_C_32.png,CAP_C_32
capital/capital/C/CAP_C_33.png,CAP_C_33
capital/capital/C/CAP_C_34.png,CAP_C_34
capital/capital/C/CAP_C_35.png,CAP_C_35
capital/capital/C/CAP_C_36.png,CAP_C_36
capital/capital/C/CAP_C_37.png,CAP_C_37
capital/capital/C/CAP_C_38.png,CAP_C_38
capital/capital/C/CAP_C_39.png,CAP_C_39
capital/capital/C/CAP_C_4.png,CAP_C_4
capital/capital/C/CAP_C_40.png,CAP_C_40
capital/capital/C/CAP_C_41.png,CAP_C_41
capital/capital/C/CAP_C_42.png,CAP_C_42
capital/capital/C/CAP_C_43.png,CAP_C_43
capital/capital/C/CAP_C_44.png,CAP_C_44
capital/capital/C/CAP_C_45.png,CAP_C_45
capital/capital/C/CAP_C_46.png,CAP_C_46
capital/capital/C/CAP_C_47.png,CAP_C_47
capital/capital/C/CAP_C_48.png,CAP_C_48
capital/capital/C/CAP_C_49.png,CAP_C_49
capital/capital/C/CAP_C_5.png,CAP_C_5
capital/capital/C/CAP_C_50.png,CAP_C_50
capital/capital/C/CAP_C_51.png,CAP_C_51
capital/capital/C/CAP_C_52.png,CAP_C_52
capital/capital/C/CAP_C_53.png,CAP_C_53
capital/capital/C/CAP_C_54.png,CAP_C_54
capital/capital/C/CAP_C_55.png,CAP_C_55
capital/capital/C/CAP_C_56.png,CAP_C_56
capital/capital/C/CAP_C_57.png,CAP_C_57
capital/capital/C/CAP_C_58.png,CAP_C_58
capital/capital/C/CAP_C_59.png,CAP_C_59
capital/capital/C/CAP_C_6.png,CAP_C_6
capital/capital/C/CAP_C_60.png,CAP_C_60
capital/capital/C/CAP_C_61.png,CAP_C_61
capital/capital/C/CAP_C_62.png,CAP_C_62
capital/capital/C/CAP_C_63.png,CAP_C_63
capital/capital/C/CAP_C_64.png,CAP_C_64
capital/capital/C/CAP_C_65.png,CAP_C_65
capital/capital/C/CAP_C_66.png,CAP_C_66
capital/capital/C/CAP_C_67.png,CAP_C_67
capital/capital/C/CAP_C_68.png,CAP_C_68
capital/capital/C/CAP_C_69.png,CAP_C_69
capital/capital/C/CAP_C_7.png,CAP_C_7
capital/capital/C/CAP_C_70.png,CAP_C_70
capital/capital/C/CAP_C_71.png,CAP_C_71
capital/capital/C/CAP_C_72.png,CAP_C_72
capital/capital/C/CAP_C_73.png,CAP_C_73
capital/capital/C/CAP_C_74.png,CAP_C_74
capital/capital/C/CAP_C_75.png,CAP_C_75
capital/capital/C/CAP_C_76.png,CAP_C_76
capital/capital/C/CAP_C_77.png,CAP_C_77
capital/capital/C/CAP_C_78.png,CAP_C_78
capital/capital/C/CAP_C_79.png,CAP_C_79
capital/capital/C/CAP_C_8.png,CAP_C_8
capital/capital/C/CAP_C_80.png,CAP_C_80
capital/capital/C/CAP_C_81.png,CAP_C_81
capital/capital/C/CAP_C_82.png,CAP_C_82
capital/capital/C/CAP_C_83.png,CAP_C_83
capital/capital/C/CAP_C_84.png,CAP_C_84
capital/capital/C/CAP_C_85.png,CAP_C_85
capital/capital/C/CAP_C_86.png,CAP_C_86
capital/capital/C/CAP_C_87.png,CAP_C_87
capital/capital/C/CAP_C_88.png,CAP_C_88
capital/capital/C/CAP_C_89.png,CAP_C_89
capital/capital/C/CAP_C_9.png,CAP_C_9
capital/capital/C/CAP_C_90.png,CAP_C_90
capital/capital/C/CAP_C_91.png,CAP_C_91
capital/capital/C/CAP_C_92.png,CAP_C_92
capital/capital/C/CAP_C_93.png,CAP_C_93
capital/capital/C/CAP_C_94.png,CAP_C_94
capital/capital/C/CAP_C_95.png,CAP_C_95
capital/capital/C/CAP_C_96.png,CAP_C_96
capital/capital/C/CAP_C_97.png,CAP_C_97
capital/capital/C/CAP_C_98.png,CAP_C_98
capital/capital/C/CAP_C_99.png,CAP_C_99
capital/capital/D/CAP_D_0.png,CAP_D_0
capital/capital/D/CAP_D_1.png,CAP_D_1
capital/capital/D/CAP_D_10.png,CAP_D_10
capital/capital/D/CAP_D_11.png,CAP_D_11
capital/capital/D/CAP_D_12.png,CAP_D_12
capital/capital/D/CAP_D_13.png,CAP_D_13
capital/capital/D/CAP_D_14.png,CAP_D_14
capital/capital/D/CAP_D_15.png,CAP_D_15
capital/capital/D/CAP_D_16.png,CAP_D_16
capital/capital/D/CAP_D_17.png,CAP_D_17
capital/capital/D/CAP_D_18.png,CAP_D_18
capital/capital/D/CAP_D_19.png,CAP_D_19
capital/capital/D/CAP_D_2.png,CAP_D_2
capital/capital/D/CAP_D_20.png,CAP_D_20
capital/capital/D/CAP_D_21.png,CAP_D_21
capital/capital/D/CAP_D_22.png,CAP_D_22
capital/capital/D/CAP_D_23.png,CAP_D_23
capital/capital/D/CAP_D_24.png,CAP_D_24
capital/capital/D/CAP_D_25.png,CAP_D_25
capital/capital/D/CAP_D_26.png,CAP_D_26
capital/capital/D/CAP_D_27.png,CAP_D_27
capital/capital/D/CAP_D_28.png,CAP_D_28
capital/capital/D/CAP_D_29.png,CAP_D_29
capital/capital/D/CAP_D_3.png,CAP_D_3
capital/capital/D/CAP_D_30.png,CAP_D_30
capital/capital/D/CAP_D_31.png,CAP_D_31
capital/capital/D/CAP_D_32.png,CAP_D_32
capital/capital/D/CAP_D_33.png,CAP_D_33
capital/capital/D/CAP_D_34.png,CAP_D_34
capital/capital/D/CAP_D_35.png,CAP_D_35
capital/capital/D/CAP_D_36.png,CAP_D_36
capital/capital/D/CAP_D_37.png,CAP_D_37
capital/capital/D/CAP_D_38.png,CAP_D_38
capital/capital/D/CAP_D_39.png,CAP_D_39
capital/capital/D/CAP_D_4.png,CAP_D_4
capital/capital/D/CAP_D_40.png,CAP_D_40
capital/capital/D/CAP_D_41.png,CAP_D_41
capital/capital/D/CAP_D_42.png,CAP_D_42
capital/capital/D/CAP_D_43.png,CAP_D_43
capital/capital/D/CAP_D_44.png,CAP_D_44
capital/capital/D/CAP_D_45.png,CAP_D_45
capital/capital/D/CAP_D_46.png,CAP_D_46
capital/capital/D/CAP_D_47.png,CAP_D_47
capital/capital/D/CAP_D_48.png,CAP_D_48
capital/capital/D/CAP_D_49.png,CAP_D_49
capital/capital/D/CAP_D_5.png,CAP_D_5
capital/capital/D/CAP_D_50.png,CAP_D_50
capital/capital/D/CAP_D_51.png,CAP_D_51
capital/capital/D/CAP_D_52.png,CAP_D_52
capital/capital/D/CAP_D_53.png,CAP_D_53
capital/capital/D/CAP_D_54.png,CAP_D_54
capital/capital/D/CAP_D_55.png,CAP_D_55
capital/capital/D/CAP_D_56.png,CAP_D_56
capital/capital/D/CAP_D_57.png,CAP_D_57
capital/capital/D/CAP_D_58.png,CAP_D_58
capital/capital/D/CAP_D_59.png,CAP_D_59
capital/capital/D/CAP_D_6.png,CAP_D_6
capital/capital/D/CAP_D_60.png,CAP_D_60
capital/capital/D/CAP_D_61.png,CAP_D_61
capital/capital/D/CAP_D_62.png,CAP_D_62
capital/capital/D/CAP_D_63.png,CAP_D_63
capital/capital/D/CAP_D_64.png,CAP_D_64
capital/capital/D/CAP_D_65.png,CAP_D_65
capital/capital/D/CAP_D_66.png,CAP_D_66
capital/capital/D/CAP_D_67.png,CAP_D_67
capital/capital/D/CAP_D_68.png,CAP_D_68
capital/capital/D/CAP_D_69.png,CAP_D_69
capital/capital/D/CAP_D_7.png,CAP_D_7
capital/capital/D/CAP_D_70.png,CAP_D_70
capital/capital/D/CAP_D_71.png,CAP_D_71
capital/capital/D/CAP_D_72.png,CAP_D_72
capital/capital/D/CAP_D_73.png,CAP_D_73
capital/capital/D/CAP_D_74.png,CAP_D_74
capital/capital/D/CAP_D_75.png,CAP_D_75
capital/capital/D/CAP_D_76.png,CAP_D_76
capital/capital/D/CAP_D_77.png,CAP_D_77
capital/capital/D/CAP_D_78.png,CAP_D_78
capital/capital/D/CAP_D_79.png,CAP_D_79
capital/capital/D/CAP_D_8.png,CAP_D_8
capital/capital/D/CAP_D_80.png,CAP_D_80
capital/capital/D/CAP_D_81.png,CAP_D_81
capital/capital/D/CAP_D_82.png,CAP_D_82
capital/capital/D/CAP_D_83.png,CAP_D_83
capital/capital/D/CAP_D_84.png,CAP_D_84
capital/capital/D/CAP_D_85.png,CAP_D_85
capital/capital/D/CAP_D_86.png,CAP_D_86
capital/capital/D/CAP_D_87.png,CAP_D_87
capital/capital/D/CAP_D_88.png,CAP_D_88
capital/capital/D/CAP_D_89.png,CAP_D_89
capital/capital/D/CAP_D_9.png,CAP_D_9
capital/capital/D/CAP_D_90.png,CAP_D_90
capital/capital/D/CAP_D_91.png,CAP_D_91
capital/capital/D/CAP_D_92.png,CAP_D_92
capital/capital/D/CAP_D_93.png,CAP_D_93
capital/capital/D/CAP_D_94.png,CAP_D_94
capital/capital/D/CAP_D_95.png,CAP_D_95
capital/capital/D/CAP_D_96.png,CAP_D_96
capital/capital/D/CAP_D_97.png,CAP_D_97
capital/capital/D/CAP_D_98.png,CAP_D_98
capital/capital/D/CAP_D_99.png,CAP_D_99
capital/capital/E/CAP_E_0.png,CAP_E_0
capital/capital/E/CAP_E_1.png,CAP_E_1
capital/capital/E/CAP_E_10.png,CAP_E_10
capital/capital/E/CAP_E_11.png,CAP_E_11
capital/capital/E/CAP_E_12.png,CAP_E_12
capital/capital/E/CAP_E_13.png,CAP_E_13
capital/capital/E/CAP_E_14.png,CAP_E_14
capital/capital/E/CAP_E_15.png,CAP_E_15
capital/capital/E/CAP_E_16.png,CAP_E_16
capital/capital/E/CAP_E_17.png,CAP_E_17
capital/capital/E/CAP_E_18.png,CAP_E_18
capital/capital/E/CAP_E_19.png,CAP_E_19
capital/capital/E/CAP_E_2.png,CAP_E_2
capital/capital/E/CAP_E_20.png,CAP_E_20
capital/capital/E/CAP_E_21.png,CAP_E_21
capital/capital/E/CAP_E_22.png,CAP_E_22
capital/capital/E/CAP_E_23.png,CAP_E_23
capital/capital/E/CAP_E_24.png,CAP_E_24
capital/capital/E/CAP_E_25.png,CAP_E_25
capital/capital/E/CAP_E_26.png,CAP_E_26
capital/capital/E/CAP_E_27.png,CAP_E_27
capital/capital/E/CAP_E_28.png,CAP_E_28
capital/capital/E/CAP_E_29.png,CAP_E_29
capital/capital/E/CAP_E_3.png,CAP_E_3
capital/capital/E/CAP_E_30.png,CAP_E_30
capital/capital/E/CAP_E_31.png,CAP_E_31
capital/capital/E/CAP_E_32.png,CAP_E_32
capital/capital/E/CAP_E_33.png,CAP_E_33
capital/capital/E/CAP_E_34.png,CAP_E_34
capital/capital/E/CAP_E_35.png,CAP_E_35
capital/capital/E/CAP_E_36.png,CAP_E_36
capital/capital/E/CAP_E_37.png,CAP_E_37
capital/capital/E/CAP_E_38.png,CAP_E_38
capital/capital/E/CAP_E_39.png,CAP_E_39
capital/capital/E/CAP_E_4.png,CAP_E_4
capital/capital/E/CAP_E_40.png,CAP_E_40
capital/capital/E/CAP_E_41.png,CAP_E_41
capital/capital/E/CAP_E_42.png,CAP_E_42
capital/capital/E/CAP_E_43.png,CAP_E_43
capital/capital/E/CAP_E_44.png,CAP_E_44
capital/capital/E/CAP_E_45.png,CAP_E_45
capital/capital/E/CAP_E_46.png,CAP_E_46
capital/capital/E/CAP_E_47.png,CAP_E_47
capital/capital/E/CAP_E_48.png,CAP_E_48
capital/capital/E/CAP_E_49.png,CAP_E_49
capital/capital/E/CAP_E_5.png,CAP_E_5
capital/capital/E/CAP_E_50.png,CAP_E_50
capital/capital/E/CAP_E_51.png,CAP_E_51
capital/capital/E/CAP_E_52.png,CAP_E_52
capital/capital/E/CAP_E_53.png,CAP_E_53
capital/capital/E/CAP_E_54.png,CAP_E_54
capital/capital/E/CAP_E_55.png,CAP_E_55
capital/capital/E/CAP_E_56.png,CAP_E_56
capital/capital/E/CAP_E_57.png,CAP_E_57
capital/capital/E/CAP_E_58.png,CAP_E_58
capital/capital/E/CAP_E_59.png,CAP_E_59
capital/capital/E/CAP_E_6.png,CAP_E_6
capital/capital/E/CAP_E_60.png,CAP_E_60
capital/capital/E/CAP_E_61.png,CAP_E_61
capital/capital/E/CAP_E_62.png,CAP_E_62
capital/capital/E/CAP_E_63.png,CAP_E_63
capital/capital/E/CAP_E_64.png,CAP_E_64
capital/capital/E/CAP_E_65.png,CAP_E_65
capital/capital/E/CAP_E_66.png,CAP_E_66
capital/capital/E/CAP_E_67.png,CAP_E_67
capital/capital/E/CAP_E_68.png,CAP_E_68
capital/capital/E/CAP_E_69.png,CAP_E_69
capital/capital/E/CAP_E_7.png,CAP_E_7
capital/capital/E/CAP_E_70.png,CAP_E_70
capital/capital/E/CAP_E_71.png,CAP_E_71
capital/capital/E/CAP_E_72.png,CAP_E_72
capital/capital/E/CAP_E_73.png,CAP_E_73
capital/capital/E/CAP_E_74.png,CAP_E_74
capital/capital/E/CAP_E_75.png,CAP_E_75
capital/capital/E/CAP_E_76.png,CAP_E_76
capital/capital/E/CAP_E_77.png,CAP_E_77
capital/capital/E/CAP_E_78.png,CAP_E_78
capital/capital/E/CAP_E_79.png,CAP_E_79
capital/capital/E/CAP_E_8.png,CAP_E_8
capital/capital/E/CAP_E_80.png,CAP_E_80
capital/capital/E/CAP_E_81.png,CAP_E_81
capital/capital/E/CAP_E_82.png,CAP_E_82
capital/capital/E/CAP_E_83.png,CAP_E_83
capital/capital/E/CAP_E_84.png,CAP_E_84
capital/capital/E/CAP_E_85.png,CAP_E_85
capital/capital/E/CAP_E_86.png,CAP_E_86
capital/capital/E/CAP_E_87.png,CAP_E_87
capital/capital/E/CAP_E_88.png,CAP_E_88
capital/capital/E/CAP_E_89.png,CAP_E_89
capital/capital/E/CAP_E_9.png,CAP_E_9
capital/capital/E/CAP_E_90.png,CAP_E_90
capital/capital/E/CAP_E_91.png,CAP_E_91
capital/capital/E/CAP_E_92.png,CAP_E_92
capital/capital/E/CAP_E_93.png,CAP_E_93
capital/capital/E/CAP_E_94.png,CAP_E_94
capital/capital/E/CAP_E_95.png,CAP_E_95
capital/capital/E/CAP_E_96.png,CAP_E_96
capital/capital/E/CAP_E_97.png,CAP_E_97
capital/capital/E/CAP_E_98.png,CAP_E_98
capital/capital/E/CAP_E_99.png,CAP_E_99
capital/capital/F/CAP_F_0.png,CAP_F_0
capital/capital/F/CAP_F_1.png,CAP_F_1
capital/capital/F/CAP_F_10.png,CAP_F_10
capital/capital/F/CAP_F_11.png,CAP_F_11
capital/capital/F/CAP_F_12.png,CAP_F_12
capital/capital/F/CAP_F_13.png,CAP_F_13
capital/capital/F/CAP_F_14.png,CAP_F_14
capital/capital/F/CAP_F_15.png,CAP_F_15
capital/capital/F/CAP_F_16.png,CAP_F_16
capital/capital/F/CAP_F_17.png,CAP_F_17
capital/capital/F/CAP_F_18.png,CAP_F_18
capital/capital/F/CAP_F_19.png,CAP_F_19
capital/capital/F/CAP_F_2.png,CAP_F_2
capital/capital/F/CAP_F_20.png,CAP_F_20
capital/capital/F/CAP_F_21.png,CAP_F_21
capital/capital/F/CAP_F_22.png,CAP_F_22
capital/capital/F/CAP_F_23.png,CAP_F_23
capital/capital/F/CAP_F_24.png,CAP_F_24
capital/capital/F/CAP_F_25.png,CAP_F_25
capital/capital/F/CAP_F_26.png,CAP_F_26
capital/capital/F/CAP_F_27.png,CAP_F_27
capital/capital/F/CAP_F_28.png,CAP_F_28
capital/capital/F/CAP_F_29.png,CAP_F_29
capital/capital/F/CAP_F_3.png,CAP_F_3
capital/capital/F/CAP_F_30.png,CAP_F_30
capital/capital/F/CAP_F_31.png,CAP_F_31
capital/capital/F/CAP_F_32.png,CAP_F_32
capital/capital/F/CAP_F_33.png,CAP_F_33
capital/capital/F/CAP_F_34.png,CAP_F_34
capital/capital/F/CAP_F_35.png,CAP_F_35
capital/capital/F/CAP_F_36.png,CAP_F_36
capital/capital/F/CAP_F_37.png,CAP_F_37
capital/capital/F/CAP_F_38.png,CAP_F_38
capital/capital/F/CAP_F_39.png,CAP_F_39
capital/capital/F/CAP_F_4.png,CAP_F_4
capital/capital/F/CAP_F_40.png,CAP_F_40
capital/capital/F/CAP_F_41.png,CAP_F_41
capital/capital/F/CAP_F_42.png,CAP_F_42
